"","Moran.global","P.value","run","Comparison.type","Yard.Diff","Neighbor.Distance","Num.Nursery","Mimicry","Constraints","Step","Run"
"255",0.151833499594963,0,255,"equal",0,1,1,TRUE,"off",99,255
"256",0.111506129649514,0,256,"equal",0,1,1,TRUE,"off",99,256
"257",0.113100245117394,0,257,"equal",0,1,1,TRUE,"off",99,257
"258",0.115578814005759,0,258,"equal",0,1,1,TRUE,"off",99,258
"259",0.170914189340716,0,259,"equal",0,1,1,TRUE,"off",99,259
"260",0.109885366895286,0,260,"equal",0,1,1,TRUE,"off",99,260
"261",0.243825223094976,0,261,"equal",0,3,1,TRUE,"off",99,261
"262",0.176516938838188,0,262,"equal",0,3,1,TRUE,"off",99,262
"263",0.146142764084145,0,263,"equal",0,3,1,TRUE,"off",99,263
"264",0.119436478153394,0,264,"equal",0,3,1,TRUE,"off",99,264
"265",0.208843852666069,0,265,"equal",0,3,1,TRUE,"off",87,265
"266",0.196433982982484,0,266,"equal",0,3,1,TRUE,"off",99,266
"267",0.18514054090418,0,267,"equal",0,3,1,TRUE,"off",99,267
"268",0.136071138028585,0,268,"equal",0,3,1,TRUE,"off",99,268
"269",0.21138145483384,0,269,"equal",0,3,1,TRUE,"off",99,269
"270",0.244852921863952,0,270,"equal",0,3,1,TRUE,"off",99,270
"271",0.237156757911454,0,271,"equal",0,6,1,TRUE,"off",99,271
"272",0.345095641582388,0,272,"equal",0,6,1,TRUE,"off",99,272
"273",0.217401259146251,0,274,"equal",0,6,1,TRUE,"off",99,273
"274",0.287074819839055,0,275,"equal",0,6,1,TRUE,"off",99,274
"275",0.322049970803056,0,276,"equal",0,6,1,TRUE,"off",99,275
"276",0.146741672077739,0,277,"equal",0,6,1,TRUE,"off",99,276
"277",0.269361408650374,0,278,"equal",0,6,1,TRUE,"off",99,277
"278",0.267268252723733,0,279,"equal",0,6,1,TRUE,"off",99,278
"279",0.368715276616026,0,280,"equal",0,6,1,TRUE,"off",99,279
"280",0.296126164305124,0,281,"equal",0,9,1,TRUE,"off",99,280
"281",0.148220059530873,0,282,"equal",0,9,1,TRUE,"off",99,281
"282",0.317994419319191,0,284,"equal",0,9,1,TRUE,"off",99,282
"283",0.31236007133371,0,286,"equal",0,9,1,TRUE,"off",99,283
