"","Mantel.local","Class.Index","P.value","run","Comparison.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraints","Step"
"270.8",-0.000766481407649705,17,0.0891089108910891,270,"equal","0",3,1,TRUE,"off",99
"270.9",-0.000908311641115609,19,0.099009900990099,270,"equal","0",3,1,TRUE,"off",99
"270.10",0.000396741168824763,21,0.475247524752475,270,"equal","0",3,1,TRUE,"off",99
"270.11",-0.000339022445965515,23,0.712871287128713,270,"equal","0",3,1,TRUE,"off",99
"270.12",-0.000405878567317789,25,0.792079207920792,270,"equal","0",3,1,TRUE,"off",99
"270.13",-0.00107866710002266,27,0.138613861386139,270,"equal","0",3,1,TRUE,"off",99
"270.14",-0.00167459886500698,29,0.148514851485149,270,"equal","0",3,1,TRUE,"off",99
"271",0.0106920156173542,1,0.0099009900990099,271,"equal","0",6,1,TRUE,"off",99
"271.1",0.015239608170272,3,0.0198019801980198,271,"equal","0",6,1,TRUE,"off",99
"271.2",0.016382378118071,5,0.0297029702970297,271,"equal","0",6,1,TRUE,"off",99
"271.3",0.0130190004896261,7,0.0396039603960396,271,"equal","0",6,1,TRUE,"off",99
"271.4",0.0106551016548914,9,0.0495049504950495,271,"equal","0",6,1,TRUE,"off",99
"271.5",0.00742593150679213,11,0.0594059405940594,271,"equal","0",6,1,TRUE,"off",99
"271.6",0.00452298087447771,13,0.0693069306930693,271,"equal","0",6,1,TRUE,"off",99
"271.7",0.0018740880215206,15,0.0792079207920792,271,"equal","0",6,1,TRUE,"off",99
"271.8",6.22367280012079e-05,17,0.425742574257426,271,"equal","0",6,1,TRUE,"off",99
"271.9",-0.00149155250830301,19,0.099009900990099,271,"equal","0",6,1,TRUE,"off",99
"271.10",-0.00162568882009843,21,0.108910891089109,271,"equal","0",6,1,TRUE,"off",99
"271.11",-0.00251843357974497,23,0.118811881188119,271,"equal","0",6,1,TRUE,"off",99
"271.12",-0.00357036341716994,25,0.128712871287129,271,"equal","0",6,1,TRUE,"off",99
"271.13",-0.0040635762442178,27,0.138613861386139,271,"equal","0",6,1,TRUE,"off",99
"271.14",-0.00502538646321703,29,0.148514851485149,271,"equal","0",6,1,TRUE,"off",99
"272",0.0100224429250824,1,0.0099009900990099,272,"equal","0",6,1,TRUE,"off",99
"272.1",0.014130945098936,3,0.0198019801980198,272,"equal","0",6,1,TRUE,"off",99
"272.2",0.0155629762844705,5,0.0297029702970297,272,"equal","0",6,1,TRUE,"off",99
"272.3",0.0129891530281049,7,0.0396039603960396,272,"equal","0",6,1,TRUE,"off",99
"272.4",0.0114205344062049,9,0.0495049504950495,272,"equal","0",6,1,TRUE,"off",99
"272.5",0.00921879165693547,11,0.0594059405940594,272,"equal","0",6,1,TRUE,"off",99
"272.6",0.0071005550032713,13,0.0693069306930693,272,"equal","0",6,1,TRUE,"off",99
"272.7",0.0051635109230301,15,0.0792079207920792,272,"equal","0",6,1,TRUE,"off",99
"272.8",0.00384165489215348,17,0.0891089108910891,272,"equal","0",6,1,TRUE,"off",99
"272.9",0.00320264636270509,19,0.099009900990099,272,"equal","0",6,1,TRUE,"off",99
"272.10",0.00355629048827983,21,0.108910891089109,272,"equal","0",6,1,TRUE,"off",99
"272.11",0.0027411448262316,23,0.118811881188119,272,"equal","0",6,1,TRUE,"off",99
"272.12",0.00311201444795879,25,0.128712871287129,272,"equal","0",6,1,TRUE,"off",99
"272.13",0.00312061564260445,27,0.138613861386139,272,"equal","0",6,1,TRUE,"off",99
"272.14",0.00337414349826341,29,0.148514851485149,272,"equal","0",6,1,TRUE,"off",99
"273",0.00980570430779268,1,0.0099009900990099,273,"equal","0",6,1,TRUE,"off",96
"273.1",0.0139911343246095,3,0.0198019801980198,273,"equal","0",6,1,TRUE,"off",96
"273.2",0.0153011238164591,5,0.0297029702970297,273,"equal","0",6,1,TRUE,"off",96
"273.3",0.0128796559885086,7,0.0396039603960396,273,"equal","0",6,1,TRUE,"off",96
"273.4",0.0118073295993442,9,0.0495049504950495,273,"equal","0",6,1,TRUE,"off",96
"273.5",0.00993983587340435,11,0.0594059405940594,273,"equal","0",6,1,TRUE,"off",96
"273.6",0.00789059569734227,13,0.0693069306930693,273,"equal","0",6,1,TRUE,"off",96
"273.7",0.00560387718738794,15,0.0792079207920792,273,"equal","0",6,1,TRUE,"off",96
"273.8",0.0040065868927894,17,0.0891089108910891,273,"equal","0",6,1,TRUE,"off",96
"273.9",0.00264441831784771,19,0.099009900990099,273,"equal","0",6,1,TRUE,"off",96
"273.10",0.00223964252392682,21,0.108910891089109,273,"equal","0",6,1,TRUE,"off",96
"273.11",0.00105770370087787,23,0.118811881188119,273,"equal","0",6,1,TRUE,"off",96
"273.12",0.000730618069243153,25,0.168316831683168,273,"equal","0",6,1,TRUE,"off",96
"273.13",0.000767598151249551,27,0.217821782178218,273,"equal","0",6,1,TRUE,"off",96
"273.14",0.0010210509411236,29,0.158415841584158,273,"equal","0",6,1,TRUE,"off",96
"274",0.00964121887425365,1,0.0099009900990099,274,"equal","0",6,1,TRUE,"off",99
"274.1",0.0134474128371786,3,0.0198019801980198,274,"equal","0",6,1,TRUE,"off",99
"274.2",0.0146357531867027,5,0.0297029702970297,274,"equal","0",6,1,TRUE,"off",99
"274.3",0.0119714627272553,7,0.0396039603960396,274,"equal","0",6,1,TRUE,"off",99
"274.4",0.0105704297008366,9,0.0495049504950495,274,"equal","0",6,1,TRUE,"off",99
"274.5",0.00876125908083182,11,0.0594059405940594,274,"equal","0",6,1,TRUE,"off",99
"274.6",0.00679469728648543,13,0.0693069306930693,274,"equal","0",6,1,TRUE,"off",99
"274.7",0.00496217118766836,15,0.0792079207920792,274,"equal","0",6,1,TRUE,"off",99
"274.8",0.00391080982361346,17,0.0891089108910891,274,"equal","0",6,1,TRUE,"off",99
"274.9",0.00331078448072303,19,0.099009900990099,274,"equal","0",6,1,TRUE,"off",99
"274.10",0.00365390648708956,21,0.108910891089109,274,"equal","0",6,1,TRUE,"off",99
"274.11",0.00289140796065982,23,0.118811881188119,274,"equal","0",6,1,TRUE,"off",99
"274.12",0.00288353371268006,25,0.128712871287129,274,"equal","0",6,1,TRUE,"off",99
"274.13",0.00272795527599721,27,0.138613861386139,274,"equal","0",6,1,TRUE,"off",99
"274.14",0.0026217052130441,29,0.148514851485149,274,"equal","0",6,1,TRUE,"off",99
"275",0.0104043827894346,1,0.0099009900990099,275,"equal","0",6,1,TRUE,"off",99
"275.1",0.0145119939713229,3,0.0198019801980198,275,"equal","0",6,1,TRUE,"off",99
"275.2",0.0156860053020221,5,0.0297029702970297,275,"equal","0",6,1,TRUE,"off",99
"275.3",0.0129109047072592,7,0.0396039603960396,275,"equal","0",6,1,TRUE,"off",99
"275.4",0.0112863610115104,9,0.0495049504950495,275,"equal","0",6,1,TRUE,"off",99
"275.5",0.00922072891284658,11,0.0594059405940594,275,"equal","0",6,1,TRUE,"off",99
"275.6",0.00687427141939699,13,0.0693069306930693,275,"equal","0",6,1,TRUE,"off",99
"275.7",0.00498975373923794,15,0.0792079207920792,275,"equal","0",6,1,TRUE,"off",99
"275.8",0.00408814939941384,17,0.0891089108910891,275,"equal","0",6,1,TRUE,"off",99
"275.9",0.00374730004006273,19,0.099009900990099,275,"equal","0",6,1,TRUE,"off",99
"275.10",0.00422534708776828,21,0.108910891089109,275,"equal","0",6,1,TRUE,"off",99
"275.11",0.00328541237892561,23,0.118811881188119,275,"equal","0",6,1,TRUE,"off",99
"275.12",0.00319898153600057,25,0.128712871287129,275,"equal","0",6,1,TRUE,"off",99
"275.13",0.00289950458093908,27,0.138613861386139,275,"equal","0",6,1,TRUE,"off",99
"275.14",0.00286357132451654,29,0.148514851485149,275,"equal","0",6,1,TRUE,"off",99
"276",0.0099607167035189,1,0.0099009900990099,276,"equal","0",6,1,TRUE,"off",99
"276.1",0.0141839812567859,3,0.0198019801980198,276,"equal","0",6,1,TRUE,"off",99
"276.2",0.0160699565022418,5,0.0297029702970297,276,"equal","0",6,1,TRUE,"off",99
"276.3",0.0140835521586843,7,0.0396039603960396,276,"equal","0",6,1,TRUE,"off",99
"276.4",0.0137013581886704,9,0.0495049504950495,276,"equal","0",6,1,TRUE,"off",99
"276.5",0.0122011906557551,11,0.0594059405940594,276,"equal","0",6,1,TRUE,"off",99
"276.6",0.0112015809231491,13,0.0693069306930693,276,"equal","0",6,1,TRUE,"off",99
"276.7",0.00958847046334535,15,0.0792079207920792,276,"equal","0",6,1,TRUE,"off",99
"276.8",0.00864030744450468,17,0.0891089108910891,276,"equal","0",6,1,TRUE,"off",99
"276.9",0.00759705099107441,19,0.099009900990099,276,"equal","0",6,1,TRUE,"off",99
"276.10",0.00725074567945074,21,0.108910891089109,276,"equal","0",6,1,TRUE,"off",99
"276.11",0.00616143144714742,23,0.118811881188119,276,"equal","0",6,1,TRUE,"off",99
"276.12",0.00591588119152056,25,0.128712871287129,276,"equal","0",6,1,TRUE,"off",99
"276.13",0.00528841285094036,27,0.138613861386139,276,"equal","0",6,1,TRUE,"off",99
"276.14",0.00493966681952587,29,0.148514851485149,276,"equal","0",6,1,TRUE,"off",99
"277",0.0112242738278465,1,0.0099009900990099,277,"equal","0",6,1,TRUE,"off",99
"277.1",0.015981122807623,3,0.0198019801980198,277,"equal","0",6,1,TRUE,"off",99
"277.2",0.0172395331259375,5,0.0297029702970297,277,"equal","0",6,1,TRUE,"off",99
"277.3",0.014245686316993,7,0.0396039603960396,277,"equal","0",6,1,TRUE,"off",99
"277.4",0.0125417041231787,9,0.0495049504950495,277,"equal","0",6,1,TRUE,"off",99
"277.5",0.0102104646188232,11,0.0594059405940594,277,"equal","0",6,1,TRUE,"off",99
"277.6",0.00797172011880756,13,0.0693069306930693,277,"equal","0",6,1,TRUE,"off",99
"277.7",0.00559416787329291,15,0.0792079207920792,277,"equal","0",6,1,TRUE,"off",99
"277.8",0.00414670814448336,17,0.0891089108910891,277,"equal","0",6,1,TRUE,"off",99
"277.9",0.00298915792124885,19,0.099009900990099,277,"equal","0",6,1,TRUE,"off",99
"277.10",0.00293246308545506,21,0.108910891089109,277,"equal","0",6,1,TRUE,"off",99
"277.11",0.00110516194793749,23,0.118811881188119,277,"equal","0",6,1,TRUE,"off",99
"277.12",0.000224329622125567,25,0.435643564356436,277,"equal","0",6,1,TRUE,"off",99
"277.13",-0.000598516534645578,27,0.336633663366337,277,"equal","0",6,1,TRUE,"off",99
"277.14",-0.00145302060161554,29,0.148514851485149,277,"equal","0",6,1,TRUE,"off",99
"278",0.00996832657086536,1,0.0099009900990099,278,"equal","0",6,1,TRUE,"off",99
"278.1",0.0141273074691216,3,0.0198019801980198,278,"equal","0",6,1,TRUE,"off",99
"278.2",0.0154067243307369,5,0.0297029702970297,278,"equal","0",6,1,TRUE,"off",99
"278.3",0.012995359991877,7,0.0396039603960396,278,"equal","0",6,1,TRUE,"off",99
"278.4",0.0119026337125803,9,0.0495049504950495,278,"equal","0",6,1,TRUE,"off",99
"278.5",0.0101917570472058,11,0.0594059405940594,278,"equal","0",6,1,TRUE,"off",99
"278.6",0.00847924952010013,13,0.0693069306930693,278,"equal","0",6,1,TRUE,"off",99
"278.7",0.00639849504579486,15,0.0792079207920792,278,"equal","0",6,1,TRUE,"off",99
"278.8",0.00493701918036938,17,0.0891089108910891,278,"equal","0",6,1,TRUE,"off",99
"278.9",0.00372185933858136,19,0.099009900990099,278,"equal","0",6,1,TRUE,"off",99
"278.10",0.00352794970945177,21,0.108910891089109,278,"equal","0",6,1,TRUE,"off",99
"278.11",0.00206357814264344,23,0.118811881188119,278,"equal","0",6,1,TRUE,"off",99
"278.12",0.00159768808704147,25,0.128712871287129,278,"equal","0",6,1,TRUE,"off",99
"278.13",0.000812250851543972,27,0.138613861386139,278,"equal","0",6,1,TRUE,"off",99
"278.14",0.000296322523565972,29,0.306930693069307,278,"equal","0",6,1,TRUE,"off",99
"279",0.009584296174583,1,0.0099009900990099,279,"equal","0",6,1,TRUE,"off",99
"279.1",0.0137145622108155,3,0.0198019801980198,279,"equal","0",6,1,TRUE,"off",99
"279.2",0.0151524814122901,5,0.0297029702970297,279,"equal","0",6,1,TRUE,"off",99
"279.3",0.0127009844635102,7,0.0396039603960396,279,"equal","0",6,1,TRUE,"off",99
"279.4",0.0116588798251332,9,0.0495049504950495,279,"equal","0",6,1,TRUE,"off",99
"279.5",0.00973185701050714,11,0.0594059405940594,279,"equal","0",6,1,TRUE,"off",99
"279.6",0.00773753394099728,13,0.0693069306930693,279,"equal","0",6,1,TRUE,"off",99
"279.7",0.00563477755750912,15,0.0792079207920792,279,"equal","0",6,1,TRUE,"off",99
"279.8",0.00415010181991208,17,0.0891089108910891,279,"equal","0",6,1,TRUE,"off",99
"279.9",0.0030929138237099,19,0.099009900990099,279,"equal","0",6,1,TRUE,"off",99
"279.10",0.0032323668881085,21,0.108910891089109,279,"equal","0",6,1,TRUE,"off",99
"279.11",0.0021250040050768,23,0.118811881188119,279,"equal","0",6,1,TRUE,"off",99
"279.12",0.00170858887423827,25,0.128712871287129,279,"equal","0",6,1,TRUE,"off",99
"279.13",0.00162625561316472,27,0.138613861386139,279,"equal","0",6,1,TRUE,"off",99
"279.14",0.00156876123117852,29,0.148514851485149,279,"equal","0",6,1,TRUE,"off",99
"280",0.0109317305242478,1,0.0099009900990099,280,"equal","0",6,1,TRUE,"off",99
"280.1",0.0154301835572091,3,0.0198019801980198,280,"equal","0",6,1,TRUE,"off",99
"280.2",0.0169573682512116,5,0.0297029702970297,280,"equal","0",6,1,TRUE,"off",99
"280.3",0.014342596683347,7,0.0396039603960396,280,"equal","0",6,1,TRUE,"off",99
"280.4",0.0128384063476435,9,0.0495049504950495,280,"equal","0",6,1,TRUE,"off",99
"280.5",0.0107043186382852,11,0.0594059405940594,280,"equal","0",6,1,TRUE,"off",99
"280.6",0.00852942547617274,13,0.0693069306930693,280,"equal","0",6,1,TRUE,"off",99
"280.7",0.0060669071432835,15,0.0792079207920792,280,"equal","0",6,1,TRUE,"off",99
"280.8",0.00422851725382522,17,0.0891089108910891,280,"equal","0",6,1,TRUE,"off",99
"280.9",0.00272638451759218,19,0.099009900990099,280,"equal","0",6,1,TRUE,"off",99
"280.10",0.00202436571956306,21,0.108910891089109,280,"equal","0",6,1,TRUE,"off",99
"280.11",0.000496462603502493,23,0.188118811881188,280,"equal","0",6,1,TRUE,"off",99
"280.12",-0.000255925105407901,25,0.376237623762376,280,"equal","0",6,1,TRUE,"off",99
"280.13",-0.000749115478488511,27,0.326732673267327,280,"equal","0",6,1,TRUE,"off",99
"280.14",-0.0011383850389994,29,0.158415841584158,280,"equal","0",6,1,TRUE,"off",99
"281",0.00447804096054741,1,0.0099009900990099,281,"equal","0",9,1,TRUE,"off",99
"281.1",0.00682002889259743,3,0.0198019801980198,281,"equal","0",9,1,TRUE,"off",99
"281.2",0.00797468694123994,5,0.0297029702970297,281,"equal","0",9,1,TRUE,"off",99
"281.3",0.00824244589365815,7,0.0396039603960396,281,"equal","0",9,1,TRUE,"off",99
"281.4",0.00836567553630434,9,0.0495049504950495,281,"equal","0",9,1,TRUE,"off",99
"281.5",0.00767108805263781,11,0.0594059405940594,281,"equal","0",9,1,TRUE,"off",99
"281.6",0.00746101510240615,13,0.0693069306930693,281,"equal","0",9,1,TRUE,"off",99
"281.7",0.00648296698204177,15,0.0792079207920792,281,"equal","0",9,1,TRUE,"off",99
"281.8",0.00579503177269176,17,0.0891089108910891,281,"equal","0",9,1,TRUE,"off",99
"281.9",0.00508180559833555,19,0.099009900990099,281,"equal","0",9,1,TRUE,"off",99
"281.10",0.00449814183259121,21,0.108910891089109,281,"equal","0",9,1,TRUE,"off",99
"281.11",0.00379544449393767,23,0.118811881188119,281,"equal","0",9,1,TRUE,"off",99
"281.12",0.00349118522038965,25,0.128712871287129,281,"equal","0",9,1,TRUE,"off",99
"281.13",0.00286638055527157,27,0.138613861386139,281,"equal","0",9,1,TRUE,"off",99
"281.14",0.00249193534139955,29,0.148514851485149,281,"equal","0",9,1,TRUE,"off",99
"282",0.00432455630720008,1,0.0099009900990099,282,"equal","0",9,1,TRUE,"off",99
"282.1",0.00623013591467507,3,0.0198019801980198,282,"equal","0",9,1,TRUE,"off",99
"282.2",0.00709522475564573,5,0.0297029702970297,282,"equal","0",9,1,TRUE,"off",99
"282.3",0.00659242972866108,7,0.0396039603960396,282,"equal","0",9,1,TRUE,"off",99
"282.4",0.00596413623993439,9,0.0495049504950495,282,"equal","0",9,1,TRUE,"off",99
"282.5",0.00503677997225486,11,0.0594059405940594,282,"equal","0",9,1,TRUE,"off",99
"282.6",0.00385168063796959,13,0.0693069306930693,282,"equal","0",9,1,TRUE,"off",99
"282.7",0.00244446392253323,15,0.0792079207920792,282,"equal","0",9,1,TRUE,"off",99
"282.8",0.00123753519330543,17,0.0891089108910891,282,"equal","0",9,1,TRUE,"off",99
"282.9",-0.000161103535902992,19,0.316831683168317,282,"equal","0",9,1,TRUE,"off",99
"282.10",-0.00107714888705067,21,0.108910891089109,282,"equal","0",9,1,TRUE,"off",99
"282.11",-0.0023290926427142,23,0.118811881188119,282,"equal","0",9,1,TRUE,"off",99
"282.12",-0.003402545867541,25,0.128712871287129,282,"equal","0",9,1,TRUE,"off",99
"282.13",-0.00369479661831558,27,0.138613861386139,282,"equal","0",9,1,TRUE,"off",99
"282.14",-0.00410911947858592,29,0.148514851485149,282,"equal","0",9,1,TRUE,"off",99
"283",0.00542007144308091,1,0.0099009900990099,283,"equal","0",9,1,TRUE,"off",95
"283.1",0.00778581141081362,3,0.0198019801980198,283,"equal","0",9,1,TRUE,"off",95
"283.2",0.00876798669750599,5,0.0297029702970297,283,"equal","0",9,1,TRUE,"off",95
"283.3",0.00900254510794609,7,0.0396039603960396,283,"equal","0",9,1,TRUE,"off",95
"283.4",0.00904495885947984,9,0.0495049504950495,283,"equal","0",9,1,TRUE,"off",95
"283.5",0.00834197558549973,11,0.0594059405940594,283,"equal","0",9,1,TRUE,"off",95
"283.6",0.00786843468935459,13,0.0693069306930693,283,"equal","0",9,1,TRUE,"off",95
"283.7",0.00657065214930719,15,0.0792079207920792,283,"equal","0",9,1,TRUE,"off",95
"283.8",0.00531719077337092,17,0.0891089108910891,283,"equal","0",9,1,TRUE,"off",95
"283.9",0.00417452669962895,19,0.099009900990099,283,"equal","0",9,1,TRUE,"off",95
"283.10",0.0033555186512941,21,0.108910891089109,283,"equal","0",9,1,TRUE,"off",95
"283.11",0.0018462912281635,23,0.118811881188119,283,"equal","0",9,1,TRUE,"off",95
"283.12",0.000775646259256146,25,0.128712871287129,283,"equal","0",9,1,TRUE,"off",95
"283.13",-0.000300635826929341,27,0.415841584158416,283,"equal","0",9,1,TRUE,"off",95
"283.14",-0.000925208321303484,29,0.267326732673267,283,"equal","0",9,1,TRUE,"off",95
"284",0.005274950448564,1,0.0099009900990099,284,"equal","0",9,1,TRUE,"off",99
"284.1",0.00767935426947713,3,0.0198019801980198,284,"equal","0",9,1,TRUE,"off",99
"284.2",0.00900538401984326,5,0.0297029702970297,284,"equal","0",9,1,TRUE,"off",99
"284.3",0.00930134893196757,7,0.0396039603960396,284,"equal","0",9,1,TRUE,"off",99
"284.4",0.00982499475811182,9,0.0495049504950495,284,"equal","0",9,1,TRUE,"off",99
"284.5",0.00887425217398353,11,0.0594059405940594,284,"equal","0",9,1,TRUE,"off",99
"284.6",0.00881287905112125,13,0.0693069306930693,284,"equal","0",9,1,TRUE,"off",99
"284.7",0.00795806197666622,15,0.0792079207920792,284,"equal","0",9,1,TRUE,"off",99
"284.8",0.007364285452255,17,0.0891089108910891,284,"equal","0",9,1,TRUE,"off",99
"284.9",0.00706923298032129,19,0.099009900990099,284,"equal","0",9,1,TRUE,"off",99
"284.10",0.00690778432859636,21,0.108910891089109,284,"equal","0",9,1,TRUE,"off",99
"284.11",0.0060887715004773,23,0.118811881188119,284,"equal","0",9,1,TRUE,"off",99
"284.12",0.00610901529474795,25,0.128712871287129,284,"equal","0",9,1,TRUE,"off",99
"284.13",0.00562549705690551,27,0.138613861386139,284,"equal","0",9,1,TRUE,"off",99
"284.14",0.00575860137203954,29,0.148514851485149,284,"equal","0",9,1,TRUE,"off",99
"285",0.00433719714938816,1,0.0099009900990099,285,"equal","0",9,1,TRUE,"off",59
"285.1",0.0060400782998481,3,0.0198019801980198,285,"equal","0",9,1,TRUE,"off",59
"285.2",0.00702313069130721,5,0.0297029702970297,285,"equal","0",9,1,TRUE,"off",59
"285.3",0.00676682521596918,7,0.0396039603960396,285,"equal","0",9,1,TRUE,"off",59
"285.4",0.00637943324999,9,0.0495049504950495,285,"equal","0",9,1,TRUE,"off",59
"285.5",0.00532944579028588,11,0.0594059405940594,285,"equal","0",9,1,TRUE,"off",59
"285.6",0.00447840399063748,13,0.0693069306930693,285,"equal","0",9,1,TRUE,"off",59
"285.7",0.00305340512715392,15,0.0792079207920792,285,"equal","0",9,1,TRUE,"off",59
"285.8",0.00202530184288162,17,0.0891089108910891,285,"equal","0",9,1,TRUE,"off",59
"285.9",0.00094008815760226,19,0.099009900990099,285,"equal","0",9,1,TRUE,"off",59
"285.10",0.000474749183629216,21,0.138613861386139,285,"equal","0",9,1,TRUE,"off",59
"285.11",-0.00038697309553698,23,0.277227722772277,285,"equal","0",9,1,TRUE,"off",59
"285.12",-0.0008444836657832,25,0.267326732673267,285,"equal","0",9,1,TRUE,"off",59
"285.13",-0.00107608532539648,27,0.247524752475248,285,"equal","0",9,1,TRUE,"off",59
"285.14",-0.00112998766053738,29,0.148514851485149,285,"equal","0",9,1,TRUE,"off",59
"286",0.00494515704319885,1,0.0099009900990099,286,"equal","0",9,1,TRUE,"off",99
"286.1",0.00729120458041058,3,0.0198019801980198,286,"equal","0",9,1,TRUE,"off",99
"286.2",0.00829114380834318,5,0.0297029702970297,286,"equal","0",9,1,TRUE,"off",99
"286.3",0.00847325727545703,7,0.0396039603960396,286,"equal","0",9,1,TRUE,"off",99
"286.4",0.00828177740184246,9,0.0495049504950495,286,"equal","0",9,1,TRUE,"off",99
"286.5",0.00686165294055339,11,0.0594059405940594,286,"equal","0",9,1,TRUE,"off",99
"286.6",0.0060902131543143,13,0.0693069306930693,286,"equal","0",9,1,TRUE,"off",99
"286.7",0.00469789997938605,15,0.0792079207920792,286,"equal","0",9,1,TRUE,"off",99
"286.8",0.00364887871540052,17,0.0891089108910891,286,"equal","0",9,1,TRUE,"off",99
"286.9",0.00285549441939555,19,0.099009900990099,286,"equal","0",9,1,TRUE,"off",99
