"","Mantel.local","Class.Index","P.value","run","Happy.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraint","Step"
"115.6",0.0308371393458166,13,0.0693069306930693,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.7",0.030377893473801,15,0.0792079207920792,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.8",0.0308239745160018,17,0.0891089108910891,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.9",0.0315031627263058,19,0.099009900990099,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.10",0.0307481368699161,21,0.108910891089109,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.11",0.0294477278947293,23,0.118811881188119,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.12",0.0299133841820133,25,0.128712871287129,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.13",0.0275746036852425,27,0.138613861386139,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"115.14",0.0266338567600513,29,0.148514851485149,115,"equal-or-greater",0,9,4,TRUE,"by-block",78
"116",0.0128445479516409,1,0.0099009900990099,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.1",0.0206033783621337,3,0.0198019801980198,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.2",0.0257609857194724,5,0.0297029702970297,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.3",0.0277876161706683,7,0.0396039603960396,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.4",0.031237315945066,9,0.0495049504950495,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.5",0.0307854510440137,11,0.0594059405940594,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.6",0.0335684636997855,13,0.0693069306930693,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.7",0.0324351823044748,15,0.0792079207920792,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.8",0.0323374728025579,17,0.0891089108910891,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.9",0.0324035906345847,19,0.099009900990099,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.10",0.0313214270065112,21,0.108910891089109,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.11",0.0293330126457124,23,0.118811881188119,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.12",0.0293280675457071,25,0.128712871287129,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.13",0.0268002730293795,27,0.138613861386139,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"116.14",0.0255512030782148,29,0.148514851485149,116,"equal-or-greater",0,9,4,TRUE,"by-block",73
"117",0.0104407028880106,1,0.0099009900990099,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.1",0.0166488162729526,3,0.0198019801980198,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.2",0.02078213420349,5,0.0297029702970297,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.3",0.0222479524239681,7,0.0396039603960396,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.4",0.024586115183601,9,0.0495049504950495,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.5",0.0238940585878901,11,0.0594059405940594,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.6",0.0254554240543484,13,0.0693069306930693,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.7",0.0241095530002986,15,0.0792079207920792,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.8",0.023625361937168,17,0.0891089108910891,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.9",0.0233398534833844,19,0.099009900990099,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.10",0.0222480889502132,21,0.108910891089109,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.11",0.0205231213464266,23,0.118811881188119,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.12",0.0201492246416228,25,0.128712871287129,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.13",0.0184660821023051,27,0.138613861386139,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"117.14",0.0177665838648652,29,0.148514851485149,117,"equal-or-greater",0,9,4,TRUE,"by-block",59
"118",0.0111659986128319,1,0.0099009900990099,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.1",0.0181789972545036,3,0.0198019801980198,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.2",0.0229154923962042,5,0.0297029702970297,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.3",0.0249383648586513,7,0.0396039603960396,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.4",0.0280998027528862,9,0.0495049504950495,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.5",0.0275630156373141,11,0.0594059405940594,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.6",0.0300818757196747,13,0.0693069306930693,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.7",0.0291392504284896,15,0.0792079207920792,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.8",0.0291886510727666,17,0.0891089108910891,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.9",0.0292320134088135,19,0.099009900990099,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.10",0.0283017964435412,21,0.108910891089109,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.11",0.0267713559196499,23,0.118811881188119,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.12",0.02689975195395,25,0.128712871287129,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.13",0.0248280320101063,27,0.138613861386139,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"118.14",0.0237985658002443,29,0.148514851485149,118,"equal-or-greater",0,9,4,TRUE,"by-block",81
"119",0.0165376546323257,1,0.0099009900990099,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.1",0.0263187401683224,3,0.0198019801980198,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.2",0.0328899906069296,5,0.0297029702970297,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.3",0.0355182361384605,7,0.0396039603960396,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.4",0.0399490571830491,9,0.0495049504950495,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.5",0.0391304031209099,11,0.0594059405940594,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.6",0.0423213430583517,13,0.0693069306930693,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.7",0.0408703770282344,15,0.0792079207920792,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.8",0.0406668117958041,17,0.0891089108910891,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.9",0.0404962510931292,19,0.099009900990099,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.10",0.0388617287029454,21,0.108910891089109,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.11",0.0361634652753056,23,0.118811881188119,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.12",0.0355663779753263,25,0.128712871287129,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.13",0.0321496283517473,27,0.138613861386139,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"119.14",0.0304164179696471,29,0.148514851485149,119,"equal-or-greater",0,9,4,TRUE,"by-block",78
"120",0.0108591759915131,1,0.0099009900990099,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.1",0.0174702796557732,3,0.0198019801980198,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.2",0.0219833168575019,5,0.0297029702970297,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.3",0.0238927708283936,7,0.0396039603960396,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.4",0.0265823612576712,9,0.0495049504950495,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.5",0.0256745265671381,11,0.0594059405940594,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.6",0.0277580340558341,13,0.0693069306930693,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.7",0.0263265433142577,15,0.0792079207920792,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.8",0.0259386244328528,17,0.0891089108910891,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.9",0.0253147644324908,19,0.099009900990099,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.10",0.0237268620278596,21,0.108910891089109,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.11",0.0217276435175388,23,0.118811881188119,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.12",0.0210659745550245,25,0.128712871287129,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.13",0.0185776925351391,27,0.138613861386139,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"120.14",0.0171936667627189,29,0.148514851485149,120,"equal-or-greater",0,9,4,TRUE,"by-block",90
"121",0.00728415081143222,1,0.0099009900990099,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.1",0.00680399206658748,3,0.0198019801980198,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.2",0.00279487710621839,5,0.0297029702970297,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.3",0.000899561143125858,7,0.0396039603960396,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.4",0.000106169425213677,9,0.376237623762376,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.5",0.000155495542014655,11,0.396039603960396,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.6",1.37795338404858e-05,13,0.752475247524752,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.7",0.000295840989580551,15,0.792079207920792,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.8",0.000279299351913106,17,0.99009900990099,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.9",0.000478146102058626,19,1,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.10",0.000488170508963584,21,1,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.11",0.000193135288332593,23,1,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.12",2.75741590983406e-06,25,1,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.13",0.000196466575262347,27,1,121,"equal-or-greater",2,3,1,TRUE,"off",16
"121.14",0.000272411676849943,29,1,121,"equal-or-greater",2,3,1,TRUE,"off",16
"122",0.00668903672391384,1,0.0099009900990099,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.1",0.00638462226884194,3,0.0198019801980198,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.2",0.00333061822177719,5,0.0297029702970297,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.3",0.00145015051454553,7,0.0396039603960396,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.4",0.00115845591897853,9,0.0495049504950495,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.5",0.00113913134359815,11,0.0594059405940594,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.6",0.000927080922768214,13,0.0693069306930693,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.7",0.000786566715939628,15,0.0792079207920792,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.8",0.000933327711034209,17,0.0891089108910891,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.9",0.000996221237208876,19,0.099009900990099,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.10",0.00160179636282359,21,0.108910891089109,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.11",0.00141443281487771,23,0.118811881188119,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.12",0.00131477351375738,25,0.128712871287129,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.13",0.00104772500615289,27,0.138613861386139,122,"equal-or-greater",2,3,1,TRUE,"off",17
"122.14",0.00076113291089303,29,0.148514851485149,122,"equal-or-greater",2,3,1,TRUE,"off",17
"123",0.00680933700730417,1,0.0099009900990099,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.1",0.0065428708048538,3,0.0198019801980198,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.2",0.00328754901425823,5,0.0297029702970297,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.3",0.00186825638206823,7,0.0396039603960396,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.4",0.00187795637030241,9,0.0495049504950495,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.5",0.00167896139064281,11,0.0594059405940594,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.6",0.00167234585368231,13,0.0693069306930693,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.7",0.00215993486133193,15,0.0792079207920792,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.8",0.00246522854532651,17,0.0891089108910891,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.9",0.00285894221905384,19,0.099009900990099,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.10",0.00319953842746275,21,0.108910891089109,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.11",0.00289707083878811,23,0.118811881188119,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.12",0.00327795773810804,25,0.128712871287129,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.13",0.00333894531316897,27,0.138613861386139,123,"equal-or-greater",2,3,1,TRUE,"off",15
"123.14",0.00340169595689197,29,0.148514851485149,123,"equal-or-greater",2,3,1,TRUE,"off",15
"124",0.00667542449583343,1,0.0099009900990099,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.1",0.00607978884399435,3,0.0198019801980198,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.2",0.00259926609349149,5,0.0297029702970297,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.3",0.000980221530184766,7,0.0396039603960396,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.4",0.000579813824754074,9,0.0495049504950495,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.5",0.000496281722499774,11,0.0594059405940594,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.6",-0.000127878923151109,13,0.356435643564356,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.7",4.29674262531074e-05,15,0.712871287128713,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.8",-7.97995561957562e-05,17,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.9",0.000154378777062096,19,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.10",0.000286294629469647,21,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.11",4.42991425755314e-05,23,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.12",0.000183786056637063,25,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.13",0.000354738515311659,27,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"124.14",0.000447488500914139,29,1,124,"equal-or-greater",2,3,1,TRUE,"off",19
"125",0.00683123494629873,1,0.0099009900990099,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.1",0.00643472937470579,3,0.0198019801980198,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.2",0.00290089117918546,5,0.0297029702970297,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.3",0.00110467210442811,7,0.0396039603960396,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.4",0.000939079971163614,9,0.0495049504950495,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.5",0.00137354791038084,11,0.0594059405940594,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.6",0.00138679428305296,13,0.0693069306930693,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.7",0.00140654428782144,15,0.0792079207920792,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.8",0.00135971466152595,17,0.0891089108910891,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.9",0.0012978363794552,19,0.099009900990099,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.10",0.001451638966908,21,0.108910891089109,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.11",0.00120851005384515,23,0.118811881188119,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.12",0.0016971720902526,25,0.128712871287129,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.13",0.00179256504469397,27,0.138613861386139,125,"equal-or-greater",2,3,1,TRUE,"off",18
"125.14",0.00191191032196294,29,0.148514851485149,125,"equal-or-greater",2,3,1,TRUE,"off",18
"126",0.00649643712195919,1,0.0099009900990099,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.1",0.00591475274909938,3,0.0198019801980198,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.2",0.00229071713802228,5,0.0297029702970297,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.3",0.00065302814330913,7,0.0396039603960396,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.4",5.56660472553406e-05,9,0.415841584158416,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.5",0.000129885466721269,11,0.613861386138614,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.6",-0.000424289362476786,13,0.386138613861386,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.7",-0.000776662804122709,15,0.118811881188119,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.8",-0.00122868897427473,17,0.0891089108910891,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.9",-0.00155333973676651,19,0.099009900990099,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.10",-0.00143127354282798,21,0.108910891089109,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.11",-0.00175799469394413,23,0.118811881188119,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.12",-0.00216952745360524,25,0.128712871287129,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.13",-0.00219782900206167,27,0.138613861386139,126,"equal-or-greater",2,3,1,TRUE,"off",16
"126.14",-0.00205679931728074,29,0.148514851485149,126,"equal-or-greater",2,3,1,TRUE,"off",16
"127",0.00693312267731713,1,0.0099009900990099,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.1",0.00669967370315766,3,0.0198019801980198,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.2",0.00311270242833811,5,0.0297029702970297,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.3",0.00143742874610012,7,0.0396039603960396,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.4",0.000816970298993611,9,0.0495049504950495,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.5",0.0010225509956074,11,0.0594059405940594,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.6",0.00119503141208747,13,0.0693069306930693,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.7",0.00145442677796448,15,0.0792079207920792,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.8",0.00165739886535661,17,0.0891089108910891,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.9",0.00136511293250105,19,0.099009900990099,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.10",0.00139725520805576,21,0.108910891089109,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.11",0.00112029234600156,23,0.118811881188119,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.12",0.00141036510606234,25,0.128712871287129,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.13",0.00162299225964626,27,0.138613861386139,127,"equal-or-greater",2,3,1,TRUE,"off",18
"127.14",0.00175822990412329,29,0.148514851485149,127,"equal-or-greater",2,3,1,TRUE,"off",18
"128",0.00679934526076309,1,0.0099009900990099,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.1",0.00625530432979881,3,0.0198019801980198,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.2",0.00268850146029362,5,0.0297029702970297,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.3",0.000891553496520494,7,0.0396039603960396,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.4",0.000411573542455691,9,0.0693069306930693,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.5",0.000494403328529828,11,0.138613861386139,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.6",-1.44480387869287e-05,13,0.445544554455446,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.7",-0.000268566546570145,15,0.574257425742574,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.8",-0.000188567540492256,17,0.861386138613861,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.9",-1.66506644898171e-05,19,1,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.10",0.000315793905975007,21,1,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.11",0.000188016638778102,23,1,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.12",-0.000258515316909583,25,1,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.13",-0.000248565283716453,27,1,128,"equal-or-greater",2,3,1,TRUE,"off",20
"128.14",-0.000257980901374794,29,1,128,"equal-or-greater",2,3,1,TRUE,"off",20
"129",0.00665402868832345,1,0.0099009900990099,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.1",0.00642231269580438,3,0.0198019801980198,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.2",0.00326325662480054,5,0.0297029702970297,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.3",0.00174747420402245,7,0.0396039603960396,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.4",0.0011283144808756,9,0.0495049504950495,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.5",0.00116152076202034,11,0.0594059405940594,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.6",0.00139089845268097,13,0.0693069306930693,129,"equal-or-greater",2,3,1,TRUE,"off",17
"129.7",0.00127496932756495,15,0.0792079207920792,129,"equal-or-greater",2,3,1,TRUE,"off",17
